Date,Cumulate_day,Month,Weekday,Day,Hour,Temperature,weekdays,Power_price(CNY/kWh),Heating_or_cooling_consumption(kwh),Electrical_equipment_consumption(kwh),Lighting_Power_Consumption(kwh),Total_consumption(kWh)
2023/3/31,90,3,6,31,18,22.4,5,0.7081,0,7.01307,3.740304,10.753374
2023/3/31,90,3,6,31,19,21,5,1.2268,0,7.01307,3.740304,10.753374
2023/3/31,90,3,6,31,20,19,5,1.2268,0,1.168845,0.3740304,1.5428754
2023/3/31,90,3,6,31,21,17.9,5,1.2268,0,1.168845,0.3740304,1.5428754
2023/3/31,90,3,6,31,22,16.8,5,0.7081,0,1.168845,0.3740304,1.5428754
2023/3/31,90,3,6,31,23,15.7,5,0.7081,0,1.168845,0.3740304,1.5428754
2023/3/31,90,3,6,31,24,14.6,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,1,13.4,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,2,12.3,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,3,11.2,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,4,10.1,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,5,9,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,6,7.7,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,7,8,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,8,8,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,9,6.6,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,10,7,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,11,6,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,12,6.2,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,13,6,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,14,6,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,15,6.8,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,16,6,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,17,7,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,18,6.8,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,19,7,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,20,7,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,21,7,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,22,7,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,23,7,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/1,91,4,7,1,24,6.8,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,1,7,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,2,7,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,3,7.1,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,4,7,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,5,7,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,6,7.4,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,7,7,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,8,7,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,9,6.9,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,10,7,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,11,8,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,12,8.6,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,13,10,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,14,11,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,15,11.3,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,16,12,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,17,12,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,18,11.6,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,19,11,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,20,10,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,21,9.3,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,22,8,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,23,7,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/2,92,4,1,2,24,8.3,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/3,93,4,2,3,1,7,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/3,93,4,2,3,2,7,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/3,93,4,2,3,3,6.9,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/3,93,4,2,3,4,6,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/3,93,4,2,3,5,5,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/3,93,4,2,3,6,5.9,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/3,93,4,2,3,7,5,1,0.2407,0,2.33769,1.246768,3.584458
2023/4/3,93,4,2,3,8,5,1,0.7081,0,11.68845,6.23384,17.92229
2023/4/3,93,4,2,3,9,7,1,0.7081,0,22.208055,11.844296,34.052351
2023/4/3,93,4,2,3,10,9,1,0.7081,0,22.208055,11.844296,34.052351
2023/4/3,93,4,2,3,11,10,1,1.2268,0,22.208055,11.844296,34.052351
2023/4/3,93,4,2,3,12,10.2,1,1.2268,0,11.68845,9.974144,21.662594
2023/4/3,93,4,2,3,13,12,1,1.2268,0,11.68845,9.974144,21.662594
2023/4/3,93,4,2,3,14,13,1,1.2268,0,22.208055,11.844296,34.052351
2023/4/3,93,4,2,3,15,12.7,1,1.2268,0,22.208055,11.844296,34.052351
2023/4/3,93,4,2,3,16,13,1,0.7081,0,22.208055,11.844296,34.052351
2023/4/3,93,4,2,3,17,14,1,0.7081,0,22.208055,11.844296,34.052351
2023/4/3,93,4,2,3,18,12.2,1,0.7081,0,7.01307,3.740304,10.753374
2023/4/3,93,4,2,3,19,12,1,1.2268,0,7.01307,3.740304,10.753374
2023/4/3,93,4,2,3,20,10,1,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/3,93,4,2,3,21,9.1,1,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/3,93,4,2,3,22,7,1,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/3,93,4,2,3,23,7,1,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/3,93,4,2,3,24,6.4,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/4,94,4,3,4,1,5,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/4,94,4,3,4,2,5,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/4,94,4,3,4,3,4.8,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/4,94,4,3,4,4,3,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/4,94,4,3,4,5,3,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/4,94,4,3,4,6,3.3,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/4,94,4,3,4,7,3,2,0.2407,0,2.33769,1.246768,3.584458
2023/4/4,94,4,3,4,8,3,2,0.7081,0,11.68845,6.23384,17.92229
2023/4/4,94,4,3,4,9,5.3,2,0.7081,0,22.208055,11.844296,34.052351
2023/4/4,94,4,3,4,10,8,2,0.7081,0,22.208055,11.844296,34.052351
2023/4/4,94,4,3,4,11,11,2,1.2268,0,22.208055,11.844296,34.052351
2023/4/4,94,4,3,4,12,11.6,2,1.2268,0,11.68845,9.974144,21.662594
2023/4/4,94,4,3,4,13,14,2,1.2268,0,11.68845,9.974144,21.662594
2023/4/4,94,4,3,4,14,15,2,1.2268,0,22.208055,11.844296,34.052351
2023/4/4,94,4,3,4,15,15.7,2,1.2268,0,22.208055,11.844296,34.052351
2023/4/4,94,4,3,4,16,17,2,0.7081,0,22.208055,11.844296,34.052351
2023/4/4,94,4,3,4,17,17,2,0.7081,0,22.208055,11.844296,34.052351
2023/4/4,94,4,3,4,18,15.9,2,0.7081,0,7.01307,3.740304,10.753374
2023/4/4,94,4,3,4,19,15,2,1.2268,0,7.01307,3.740304,10.753374
2023/4/4,94,4,3,4,20,13,2,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/4,94,4,3,4,21,12.6,2,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/4,94,4,3,4,22,11,2,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/4,94,4,3,4,23,10,2,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/4,94,4,3,4,24,10.4,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/5,95,4,4,5,1,9,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/5,95,4,4,5,2,8,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/5,95,4,4,5,3,8.7,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/5,95,4,4,5,4,7,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/5,95,4,4,5,5,7,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/5,95,4,4,5,6,6.7,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/5,95,4,4,5,7,6,3,0.2407,0,2.33769,1.246768,3.584458
2023/4/5,95,4,4,5,8,6,3,0.7081,0,11.68845,6.23384,17.92229
2023/4/5,95,4,4,5,9,7.8,3,0.7081,0,22.208055,11.844296,34.052351
2023/4/5,95,4,4,5,10,10,3,0.7081,0,22.208055,11.844296,34.052351
2023/4/5,95,4,4,5,11,13,3,1.2268,0,22.208055,11.844296,34.052351
2023/4/5,95,4,4,5,12,14.4,3,1.2268,0,11.68845,9.974144,21.662594
2023/4/5,95,4,4,5,13,18,3,1.2268,0,11.68845,9.974144,21.662594
2023/4/5,95,4,4,5,14,19,3,1.2268,0,22.208055,11.844296,34.052351
2023/4/5,95,4,4,5,15,19,3,1.2268,0,22.208055,11.844296,34.052351
2023/4/5,95,4,4,5,16,21,3,0.7081,0,22.208055,11.844296,34.052351
2023/4/5,95,4,4,5,17,21,3,0.7081,0,22.208055,11.844296,34.052351
2023/4/5,95,4,4,5,18,19.2,3,0.7081,0,7.01307,3.740304,10.753374
2023/4/5,95,4,4,5,19,19,3,1.2268,0,7.01307,3.740304,10.753374
2023/4/5,95,4,4,5,20,17,3,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/5,95,4,4,5,21,15.3,3,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/5,95,4,4,5,22,12,3,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/5,95,4,4,5,23,12,3,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/5,95,4,4,5,24,11.9,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/6,96,4,5,6,1,10,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/6,96,4,5,6,2,9.6,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/6,96,4,5,6,3,9.2,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/6,96,4,5,6,4,9,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/6,96,4,5,6,5,9,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/6,96,4,5,6,6,6.2,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/6,96,4,5,6,7,6,4,0.2407,0,2.33769,1.246768,3.584458
2023/4/6,96,4,5,6,8,7,4,0.7081,0,11.68845,6.23384,17.92229
2023/4/6,96,4,5,6,9,10.7,4,0.7081,0,22.208055,11.844296,34.052351
2023/4/6,96,4,5,6,10,13,4,0.7081,0,22.208055,11.844296,34.052351
2023/4/6,96,4,5,6,11,15,4,1.2268,0,22.208055,11.844296,34.052351
2023/4/6,96,4,5,6,12,17.5,4,1.2268,0,11.68845,9.974144,21.662594
2023/4/6,96,4,5,6,13,18.9,4,1.2268,0,11.68845,9.974144,21.662594
2023/4/6,96,4,5,6,14,20,4,1.2268,0,22.208055,11.844296,34.052351
2023/4/6,96,4,5,6,15,20.4,4,1.2268,0,22.208055,11.844296,34.052351
2023/4/6,96,4,5,6,16,21,4,0.7081,0,22.208055,11.844296,34.052351
2023/4/6,96,4,5,6,17,22,4,0.7081,0,22.208055,11.844296,34.052351
2023/4/6,96,4,5,6,18,20.6,4,0.7081,0,7.01307,3.740304,10.753374
2023/4/6,96,4,5,6,19,20,4,1.2268,0,7.01307,3.740304,10.753374
2023/4/6,96,4,5,6,20,17,4,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/6,96,4,5,6,21,17,4,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/6,96,4,5,6,22,14,4,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/6,96,4,5,6,23,14,4,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/6,96,4,5,6,24,14.2,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/7,97,4,6,7,1,11,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/7,97,4,6,7,2,11,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/7,97,4,6,7,3,11.3,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/7,97,4,6,7,4,11,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/7,97,4,6,7,5,10,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/7,97,4,6,7,6,9.8,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/7,97,4,6,7,7,9,5,0.2407,0,2.33769,1.246768,3.584458
2023/4/7,97,4,6,7,8,10,5,0.7081,0,11.68845,6.23384,17.92229
2023/4/7,97,4,6,7,9,11,5,0.7081,0,22.208055,11.844296,34.052351
2023/4/7,97,4,6,7,10,12,5,0.7081,0,22.208055,11.844296,34.052351
2023/4/7,97,4,6,7,11,14,5,1.2268,0,22.208055,11.844296,34.052351
2023/4/7,97,4,6,7,12,14.1,5,1.2268,0,11.68845,9.974144,21.662594
2023/4/7,97,4,6,7,13,15,5,1.2268,0,11.68845,9.974144,21.662594
2023/4/7,97,4,6,7,14,16,5,1.2268,0,22.208055,11.844296,34.052351
2023/4/7,97,4,6,7,15,17.3,5,1.2268,0,22.208055,11.844296,34.052351
2023/4/7,97,4,6,7,16,17,5,0.7081,0,22.208055,11.844296,34.052351
2023/4/7,97,4,6,7,17,18,5,0.7081,0,22.208055,11.844296,34.052351
2023/4/7,97,4,6,7,18,18.7,5,0.7081,0,7.01307,3.740304,10.753374
2023/4/7,97,4,6,7,19,17,5,1.2268,0,7.01307,3.740304,10.753374
2023/4/7,97,4,6,7,20,13,5,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/7,97,4,6,7,21,11.9,5,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/7,97,4,6,7,22,11,5,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/7,97,4,6,7,23,10,5,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/7,97,4,6,7,24,10.6,5,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,1,9,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,2,8,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,3,8.3,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,4,8,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,5,8,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,6,8.1,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,7,8,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,8,9,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,9,10.8,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,10,12,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,11,13,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,12,12.7,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,13,14,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,14,15,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,15,14.1,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,16,16,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,17,15,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,18,14.5,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,19,14,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,20,12,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,21,13,6,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,22,12,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,23,11.8,6,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/8,98,4,7,8,24,11.6,6,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,1,10,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,2,10,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,3,9.2,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,4,9,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,5,6,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,6,6.4,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,7,7,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,8,8,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,9,9.9,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,10,12.1,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,11,14,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,12,14.5,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,13,17,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,14,18,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,15,17.6,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,16,19,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,17,20,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,18,18.4,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,19,19,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,20,17,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,21,13.7,7,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,22,14,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,23,13,7,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/9,99,4,1,9,24,11.3,7,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/10,100,4,2,10,1,13,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/10,100,4,2,10,2,12,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/10,100,4,2,10,3,8.1,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/10,100,4,2,10,4,8,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/10,100,4,2,10,5,10,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/10,100,4,2,10,6,7.4,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/10,100,4,2,10,7,12,1,0.2407,0,2.33769,1.246768,3.584458
2023/4/10,100,4,2,10,8,11,1,0.7081,0,11.68845,6.23384,17.92229
2023/4/10,100,4,2,10,9,14.2,1,0.7081,0,22.208055,11.844296,34.052351
2023/4/10,100,4,2,10,10,17,1,0.7081,0,22.208055,11.844296,34.052351
2023/4/10,100,4,2,10,11,19,1,1.2268,0,22.208055,11.844296,34.052351
2023/4/10,100,4,2,10,12,19.7,1,1.2268,0,11.68845,9.974144,21.662594
2023/4/10,100,4,2,10,13,20.3,1,1.2268,0,11.68845,9.974144,21.662594
2023/4/10,100,4,2,10,14,21,1,1.2268,0,22.208055,11.844296,34.052351
2023/4/10,100,4,2,10,15,22.1,1,1.2268,0,22.208055,11.844296,34.052351
2023/4/10,100,4,2,10,16,23.1,1,0.7081,0,22.208055,11.844296,34.052351
2023/4/10,100,4,2,10,17,23,1,0.7081,0,22.208055,11.844296,34.052351
2023/4/10,100,4,2,10,18,22.7,1,0.7081,0,7.01307,3.740304,10.753374
2023/4/10,100,4,2,10,19,22,1,1.2268,0,7.01307,3.740304,10.753374
2023/4/10,100,4,2,10,20,17,1,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/10,100,4,2,10,21,19.9,1,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/10,100,4,2,10,22,14,1,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/10,100,4,2,10,23,16,1,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/10,100,4,2,10,24,17.6,1,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/11,101,4,3,11,1,15,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/11,101,4,3,11,2,12,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/11,101,4,3,11,3,14.1,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/11,101,4,3,11,4,11,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/11,101,4,3,11,5,10,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/11,101,4,3,11,6,11.4,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/11,101,4,3,11,7,9,2,0.2407,0,2.33769,1.246768,3.584458
2023/4/11,101,4,3,11,8,11,2,0.7081,0,11.68845,6.23384,17.92229
2023/4/11,101,4,3,11,9,15.1,2,0.7081,0,22.208055,11.844296,34.052351
2023/4/11,101,4,3,11,10,16.9,2,0.7081,0,22.208055,11.844296,34.052351
2023/4/11,101,4,3,11,11,18,2,1.2268,0,22.208055,11.844296,34.052351
2023/4/11,101,4,3,11,12,18.6,2,1.2268,0,11.68845,9.974144,21.662594
2023/4/11,101,4,3,11,13,20,2,1.2268,0,11.68845,9.974144,21.662594
2023/4/11,101,4,3,11,14,20,2,1.2268,0,22.208055,11.844296,34.052351
2023/4/11,101,4,3,11,15,21.2,2,1.2268,0,22.208055,11.844296,34.052351
2023/4/11,101,4,3,11,16,22,2,0.7081,0,22.208055,11.844296,34.052351
2023/4/11,101,4,3,11,17,23,2,0.7081,0,22.208055,11.844296,34.052351
2023/4/11,101,4,3,11,18,21.8,2,0.7081,0,7.01307,3.740304,10.753374
2023/4/11,101,4,3,11,19,21,2,1.2268,0,7.01307,3.740304,10.753374
2023/4/11,101,4,3,11,20,19,2,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/11,101,4,3,11,21,17.3,2,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/11,101,4,3,11,22,18,2,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/11,101,4,3,11,23,17,2,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/11,101,4,3,11,24,15.1,2,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/12,102,4,4,12,1,11,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/12,102,4,4,12,2,11,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/12,102,4,4,12,3,11.6,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/12,102,4,4,12,4,9,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/12,102,4,4,12,5,8,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/12,102,4,4,12,6,8.4,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/12,102,4,4,12,7,8,3,0.2407,0,2.33769,1.246768,3.584458
2023/4/12,102,4,4,12,8,8,3,0.7081,0,11.68845,6.23384,17.92229
2023/4/12,102,4,4,12,9,13.2,3,0.7081,0,22.208055,11.844296,34.052351
2023/4/12,102,4,4,12,10,15,3,0.7081,0,22.208055,11.844296,34.052351
2023/4/12,102,4,4,12,11,18,3,1.2268,0,22.208055,11.844296,34.052351
2023/4/12,102,4,4,12,12,20,3,1.2268,0,11.68845,9.974144,21.662594
2023/4/12,102,4,4,12,13,23,3,1.2268,0,11.68845,9.974144,21.662594
2023/4/12,102,4,4,12,14,25,3,1.2268,0,22.208055,11.844296,34.052351
2023/4/12,102,4,4,12,15,24,3,1.2268,0,22.208055,11.844296,34.052351
2023/4/12,102,4,4,12,16,25,3,0.7081,0,22.208055,11.844296,34.052351
2023/4/12,102,4,4,12,17,25,3,0.7081,0,22.208055,11.844296,34.052351
2023/4/12,102,4,4,12,18,24.2,3,0.7081,0,7.01307,3.740304,10.753374
2023/4/12,102,4,4,12,19,23,3,1.2268,0,7.01307,3.740304,10.753374
2023/4/12,102,4,4,12,20,21,3,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/12,102,4,4,12,21,18.6,3,1.2268,0,1.168845,0.3740304,1.5428754
2023/4/12,102,4,4,12,22,20,3,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/12,102,4,4,12,23,19,3,0.7081,0,1.168845,0.3740304,1.5428754
2023/4/12,102,4,4,12,24,16.9,3,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/13,103,4,5,13,1,14,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/13,103,4,5,13,2,12,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/13,103,4,5,13,3,13,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/13,103,4,5,13,4,10,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/13,103,4,5,13,5,11,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/13,103,4,5,13,6,9.5,4,0.2407,0,1.168845,0.3740304,1.5428754
2023/4/13,103,4,5,13,7,9,4,0.2407,0,2.33769,1.246768,3.584458
2023/4/13,103,4,5,13,8,12,4,0.7081,0,11.68845,6.23384,17.92229
2023/4/13,103,4,5,13,9,15,4,0.7081,0,22.208055,11.844296,34.052351
2023/4/13,103,4,5,13,10,19,4,0.7081,0,22.208055,11.844296,34.052351
2023/4/13,103,4,5,13,11,21,4,1.2268,0,22.208055,11.844296,34.052351
2023/4/13,103,4,5,13,12,22.8,4,1.2268,0,11.68845,9.974144,21.662594
2023/4/13,103,4,5,13,13,25,4,1.2268,0,11.68845,9.974144,21.662594
2023/4/13,103,4,5,13,14,26,4,1.2268,0,22.208055,11.844296,34.052351
